"Data Source: Data Downloads Tools in the Climate Toolbox (https://climatetoolbox.org/tool/data-download)"
Download Date: 02/26/2024

Product: Historical Climate (Daily) - gridMET (METDATA)(http://www.climatologylab.org/gridmet.html) 
"Location (Lat/Lon of 4-km Grid Cell Center): 27.8167 North,-97.3917 East" 
Variable List: 
tmmn: Min Temperature
tmmx: Max Temperature
********************************************************
Year,Month,Day,tmmn(degC),tmmx(degC)
2010,5,18,21.95,29.05
2010,5,19,24.45,30.35
2010,5,20,25.75,30.75
2010,5,21,25.75,31.25
2010,5,22,26.05,30.95
2010,5,23,26.05,30.65
2010,5,24,25.75,29.85
2010,5,25,23.75,28.05
2010,5,26,20.55,30.95
2010,5,27,20.95,32.35
2010,5,28,22.35,34.35
2010,5,29,23.75,33.95
2010,5,30,23.25,31.75
2010,5,31,22.85,32.25
2010,6,1,24.65,32.15
2010,6,2,20.05,32.45
2010,6,3,21.35,32.15
2010,6,4,24.55,32.95
2010,6,5,26.45,32.15
2010,6,6,26.85,32.45
2010,6,7,23.75,32.35
2010,6,8,24.25,30.15
2010,6,9,28.05,31.65
2010,6,10,28.05,31.65
2010,6,11,28.05,31.75
2010,6,12,27.75,32.45
2010,6,13,27.45,32.35
2010,6,14,27.55,32.35
2010,6,15,26.75,32.85
2010,6,16,25.55,32.75
2010,6,17,27.15,32.55
2010,6,18,26.65,32.95
2010,6,19,25.95,32.95
2010,6,20,26.15,32.85
2010,6,21,25.95,33.35
2010,6,22,25.75,33.55
2010,6,23,26.05,33.25
2010,6,24,26.75,33.55
2010,6,25,27.05,33.65
2010,6,26,27.35,34.05
2010,6,27,27.25,34.05
2010,6,28,26.85,32.85
2010,6,29,25.15,32.65
2010,6,30,25.85,29.85
2010,7,1,26.45,30.55
2010,7,2,27.65,31.05
2010,7,3,27.35,31.95
2010,7,4,26.95,31.95
2010,7,5,26.45,32.35
2010,7,6,25.95,32.55
2010,7,7,25.95,32.15
2010,7,8,25.65,29.65
2010,7,9,25.85,31.85
2010,7,10,25.25,32.55
2010,7,11,26.15,32.55
2010,7,12,27.45,32.85
2010,7,13,27.75,32.55
2010,7,14,27.15,32.85
2010,7,15,25.35,33.25
2010,7,16,24.95,33.55
2010,7,17,25.45,33.65
2010,7,18,25.45,33.65
2010,7,19,26.75,32.95
2010,7,20,26.15,33.55
2010,7,21,26.15,32.55
2010,7,22,26.55,32.25
2010,7,23,26.05,32.65
2010,7,24,25.45,33.05
2010,7,25,25.55,33.85
2010,7,26,24.95,32.15
2010,7,27,24.65,32.05
2010,7,28,24.85,30.65
2010,7,29,25.35,32.65
2010,7,30,24.35,33.15
2010,7,31,24.75,33.15
2010,8,1,23.85,33.05
2010,8,2,24.55,33.15
2010,8,3,25.75,33.65
2010,8,4,25.65,33.75
2010,8,5,26.05,33.85
2010,8,6,26.45,33.35
2010,8,7,26.55,33.45
2010,8,8,26.65,33.95
2010,8,9,27.05,33.75
2010,8,10,26.45,33.95
2010,8,11,26.55,34.45
2010,8,12,26.95,34.05
2010,8,13,27.45,34.55
2010,8,14,27.65,34.05
2010,8,15,26.05,35.15
2010,8,16,26.55,35.15
2010,8,17,26.95,34.15
2010,8,18,28.05,34.45
2010,8,19,27.95,34.05
2010,8,20,27.65,34.05
2010,8,21,26.75,34.35
2010,8,22,25.75,35.55
2010,8,23,25.65,36.05
2010,8,24,25.15,35.35
2010,8,25,25.15,35.25
2010,8,26,24.45,34.35
2010,8,27,23.55,33.85
2010,8,28,24.25,34.15
2010,8,29,27.35,33.65
2010,8,30,26.95,34.25
2010,8,31,27.05,34.15
2010,9,1,27.25,33.75
2010,9,2,26.85,33.15
2010,9,3,24.95,31.95
2010,9,4,25.35,32.25
2010,9,5,25.15,31.75
2010,9,6,25.25,30.75
2010,9,7,25.55,30.95
2010,9,8,25.85,31.75
2010,9,9,26.65,31.85
2010,9,10,26.15,32.45
2010,9,11,25.95,32.75
2010,9,12,25.25,32.45
2010,9,13,25.75,32.65
2010,9,14,26.65,32.35
2010,9,15,24.95,30.85
2010,9,16,25.05,32.05
2010,9,17,24.25,31.05
2010,9,18,23.95,26.45
2010,9,19,23.35,25.85
2010,9,20,23.45,26.65
2010,9,21,24.15,29.45
2010,9,22,24.15,29.05
2010,9,23,24.75,31.05
2010,9,24,24.75,31.25
2010,9,25,23.15,30.35
2010,9,26,18.25,30.05
2010,9,27,16.95,26.45
2010,9,28,17.05,27.85
2010,9,29,18.25,30.25
2010,9,30,19.35,31.15
2010,10,1,19.35,31.25
2010,10,2,17.65,29.45
2010,10,3,17.15,28.35
2010,10,4,17.05,25.95
2010,10,5,17.15,26.55
2010,10,6,14.75,26.35
2010,10,7,14.45,27.45
2010,10,8,15.45,27.55
2010,10,9,18.55,28.55
2010,10,10,20.75,29.45
2010,10,11,20.65,29.75
2010,10,12,19.85,31.25
2010,10,13,18.45,30.35
2010,10,14,12.45,27.55
2010,10,15,12.75,27.75
2010,10,16,14.05,27.75
2010,10,17,18.55,28.85
2010,10,18,19.35,28.55
2010,10,19,19.85,29.25
2010,10,20,20.25,29.45
2010,10,21,22.35,28.85
2010,10,22,24.05,29.45
2010,10,23,22.25,29.85
2010,10,24,21.85,29.95
2010,10,25,23.95,30.55
2010,10,26,24.45,31.15
2010,10,27,22.75,31.25
2010,10,28,12.25,28.25
2010,10,29,8.55,23.25
2010,10,30,9.25,25.55
2010,10,31,15.55,29.15
2010,11,1,15.45,29.85
2010,11,2,15.35,23.35
2010,11,3,13.55,19.85
2010,11,4,8.05,22.75
2010,11,5,7.75,21.45
2010,11,6,9.05,22.45
2010,11,7,11.85,24.15
2010,11,8,14.95,25.15
2010,11,9,15.75,26.75
2010,11,10,18.45,27.65
2010,11,11,20.85,27.65
2010,11,12,13.75,27.65
2010,11,13,13.25,17.75
2010,11,14,12.25,15.05
2010,11,15,11.15,20.55
2010,11,16,10.75,21.75
2010,11,17,10.85,27.15
2010,11,18,7.85,20.25
2010,11,19,9.15,22.55
2010,11,20,17.05,26.05
2010,11,21,21.65,26.75
2010,11,22,22.05,26.45
2010,11,23,22.85,27.35
2010,11,24,22.95,27.05
2010,11,25,7.15,27.55
2010,11,26,3.75,15.65
2010,11,27,5.55,16.95
2010,11,28,12.35,23.25
2010,11,29,17.85,27.85
2010,11,30,3.65,17.65
2010,12,1,3.75,18.95
2010,12,2,8.95,23.45
2010,12,3,12.45,24.75
2010,12,4,13.65,26.35
2010,12,5,9.55,15.25
2010,12,6,7.25,15.35
2010,12,7,9.65,20.25
2010,12,8,4.55,15.15
2010,12,9,5.45,19.05
2010,12,10,12.05,23.65
2010,12,11,9.15,27.75
2010,12,12,5.65,16.85
2010,12,13,5.15,16.45
2010,12,14,9.05,22.05
2010,12,15,16.85,24.65
2010,12,16,13.75,25.25
2010,12,17,7.55,15.65
2010,12,18,6.15,16.85
2010,12,19,7.25,21.95
2010,12,20,18.25,24.55
2010,12,21,17.85,26.05
2010,12,22,15.75,24.15
2010,12,23,16.65,23.45
2010,12,24,9.05,24.05
2010,12,25,1.15,12.45
2010,12,26,1.45,11.65
2010,12,27,5.95,18.55
2010,12,28,18.05,20.75
2010,12,29,17.65,23.65
2010,12,30,18.05,25.25
2010,12,31,8.85,17.45
2011,1,1,8.85,17.45
2011,1,2,5.25,14.85
2011,1,3,8.35,16.95
2011,1,4,14.35,22.25
2011,1,5,13.75,25.05
2011,1,6,7.55,18.95
2011,1,7,7.45,21.45
2011,1,8,12.05,18.65
2011,1,9,10.05,17.25
2011,1,10,8.15,16.85
2011,1,11,4.45,12.05
2011,1,12,2.95,7.35
2011,1,13,4.75,8.45
2011,1,14,7.85,15.55
2011,1,15,7.95,13.85
2011,1,16,10.05,15.85
2011,1,17,9.25,19.35
2011,1,18,11.65,23.75
2011,1,19,9.65,18.45
2011,1,20,6.05,21.35
2011,1,21,0.65,9.25
2011,1,22,1.65,14.05
2011,1,23,8.25,18.65
2011,1,24,7.75,12.45
2011,1,25,7.15,15.55
2011,1,26,3.65,14.75
2011,1,27,5.35,17.35
2011,1,28,5.85,20.05
2011,1,29,11.85,22.85
2011,1,30,16.05,24.45
2011,1,31,15.25,23.75
2011,2,1,1.05,17.35
2011,2,2,-3.55,1.55
2011,2,3,-3.95,-0.55
2011,2,4,-2.75,3.15
2011,2,5,-1.35,13.15
2011,2,6,7.05,19.75
2011,2,7,5.95,14.65
2011,2,8,6.25,16.35
2011,2,9,1.75,19.25
2011,2,10,-2.35,5.45
2011,2,11,0.15,10.75
2011,2,12,2.35,14.05
2011,2,13,5.75,17.85
2011,2,14,13.35,22.35
2011,2,15,12.75,22.75
2011,2,16,14.95,22.35
2011,2,17,14.85,23.05
2011,2,18,14.05,22.15
2011,2,19,12.65,23.35
2011,2,20,14.45,23.35
2011,2,21,15.25,24.75
2011,2,22,15.95,24.45
2011,2,23,16.05,25.35
2011,2,24,16.45,28.75
2011,2,25,11.95,24.95
2011,2,26,13.55,24.85
2011,2,27,16.75,27.45
2011,2,28,14.15,25.05
2011,3,1,10.05,20.45
2011,3,2,11.05,20.35
2011,3,3,13.05,22.25
2011,3,4,13.95,22.35
2011,3,5,12.35,19.35
2011,3,6,7.65,16.65
2011,3,7,11.45,21.75
2011,3,8,17.05,26.05
2011,3,9,14.75,25.55
2011,3,10,9.05,21.15
2011,3,11,9.55,20.35
2011,3,12,13.95,21.05
2011,3,13,15.85,24.45
2011,3,14,17.35,23.45
2011,3,15,14.45,20.55
2011,3,16,15.45,23.35
2011,3,17,16.15,24.65
2011,3,18,17.15,25.15
2011,3,19,16.45,23.25
2011,3,20,16.55,23.85
2011,3,21,17.25,23.95
2011,3,22,17.75,24.85
2011,3,23,17.75,26.05
2011,3,24,17.85,26.05
2011,3,25,17.65,27.75
2011,3,26,18.65,29.65
2011,3,27,19.45,30.35
2011,3,28,19.45,24.95
2011,3,29,18.45,27.85
2011,3,30,18.55,21.15
2011,3,31,17.35,26.15
2011,4,1,18.85,28.45
2011,4,2,20.45,29.25
2011,4,3,20.45,27.75
2011,4,4,17.25,34.35
2011,4,5,11.55,20.65
2011,4,6,15.15,22.45
2011,4,7,18.65,28.15
2011,4,8,21.25,29.25
2011,4,9,21.45,28.95
2011,4,10,21.55,29.25
2011,4,11,19.05,31.55
2011,4,12,14.15,24.65
2011,4,13,16.35,26.15
2011,4,14,20.65,28.35
2011,4,15,19.15,31.45
2011,4,16,14.85,24.45
2011,4,17,16.75,26.15
2011,4,18,21.15,28.65
2011,4,19,22.15,31.35
2011,4,20,22.85,30.35
2011,4,21,22.35,28.85
2011,4,22,22.15,29.25
2011,4,23,22.25,28.55
2011,4,24,22.15,28.65
2011,4,25,22.95,32.05
2011,4,26,22.85,31.75
2011,4,27,21.45,34.05
2011,4,28,17.35,25.55
2011,4,29,17.45,25.75
2011,4,30,22.35,32.55
2011,5,1,23.75,31.45
2011,5,2,15.35,22.85
2011,5,3,13.35,22.65
2011,5,4,15.15,22.75
2011,5,5,17.15,24.55
2011,5,6,18.45,26.35
2011,5,7,20.45,29.75
2011,5,8,22.15,31.05
2011,5,9,22.75,30.05
2011,5,10,22.35,28.75
2011,5,11,22.65,29.35
2011,5,12,23.65,30.65
2011,5,13,22.05,32.75
2011,5,14,20.15,26.35
2011,5,15,17.15,23.75
2011,5,16,20.55,26.15
2011,5,17,18.85,26.35
2011,5,18,21.85,29.15
2011,5,19,23.45,30.45
2011,5,20,24.15,32.45
2011,5,21,24.65,31.65
2011,5,22,24.25,31.75
2011,5,23,23.45,31.95
2011,5,24,23.75,32.75
2011,5,25,24.45,34.45
2011,5,26,24.35,33.25
2011,5,27,23.55,32.45
2011,5,28,24.65,32.95
2011,5,29,24.45,31.95
2011,5,30,24.65,30.95
2011,5,31,24.65,31.65
2011,6,1,23.15,31.55
2011,6,2,21.45,33.65
2011,6,3,22.75,31.85
2011,6,4,23.95,31.85
2011,6,5,22.05,33.25
2011,6,6,22.05,35.95
2011,6,7,23.25,33.25
2011,6,8,23.95,32.25
2011,6,9,23.85,32.35
2011,6,10,24.05,32.15
2011,6,11,24.35,31.95
2011,6,12,24.25,32.45
2011,6,13,24.05,33.75
2011,6,14,25.25,33.05
2011,6,15,25.45,34.15
2011,6,16,25.75,34.25
2011,6,17,26.15,35.15
2011,6,18,25.85,35.25
2011,6,19,25.55,33.55
2011,6,20,25.65,33.75
2011,6,21,26.35,34.05
2011,6,22,26.05,29.95
2011,6,23,24.85,30.35
2011,6,24,25.55,29.55
2011,6,25,25.75,30.65
2011,6,26,25.05,32.45
2011,6,27,25.55,32.55
2011,6,28,25.05,32.95
2011,6,29,25.15,32.65
2011,6,30,25.25,31.75
2011,7,1,24.95,32.05
2011,7,2,25.25,32.75
2011,7,3,24.35,33.75
2011,7,4,24.15,33.25
2011,7,5,24.15,33.45
2011,7,6,24.15,33.45
2011,7,7,24.75,33.95
2011,7,8,24.55,34.45
2011,7,9,25.65,32.45
2011,7,10,25.85,32.35
2011,7,11,26.15,33.15
2011,7,12,26.35,33.65
2011,7,13,26.25,33.15
2011,7,14,25.65,32.95
2011,7,15,26.15,34.75
2011,7,16,25.85,33.25
2011,7,17,25.35,34.05
2011,7,18,24.45,35.45
2011,7,19,25.65,33.95
2011,7,20,25.85,34.25
2011,7,21,26.15,33.95
2011,7,22,26.45,34.05
2011,7,23,26.55,34.45
2011,7,24,25.85,34.55
2011,7,25,24.95,34.45
2011,7,26,25.25,34.35
2011,7,27,25.45,33.75
2011,7,28,25.95,34.15
2011,7,29,26.15,34.65
2011,7,30,26.95,33.45
2011,7,31,25.85,34.35
2011,8,1,24.85,36.15
2011,8,2,25.25,35.55
2011,8,3,25.85,35.25
2011,8,4,25.75,35.95
2011,8,5,26.25,35.65
2011,8,6,26.05,34.95
2011,8,7,26.35,34.95
2011,8,8,26.25,35.55
2011,8,9,26.05,36.25
2011,8,10,26.35,36.65
2011,8,11,26.65,35.95
2011,8,12,26.35,34.95
2011,8,13,26.05,34.35
2011,8,14,26.05,34.25
2011,8,15,25.45,34.55
2011,8,16,25.55,34.25
2011,8,17,25.55,35.35
2011,8,18,25.05,36.05
2011,8,19,24.75,35.75
2011,8,20,25.55,34.35
2011,8,21,25.75,35.05
2011,8,22,26.15,34.25
2011,8,23,25.65,34.45
2011,8,24,25.65,33.85
2011,8,25,25.35,33.25
2011,8,26,24.95,34.35
2011,8,27,25.85,37.05
2011,8,28,25.15,39.55
2011,8,29,25.35,37.15
2011,8,30,25.35,35.05
2011,8,31,25.25,33.75
2011,9,1,26.15,33.05
2011,9,2,26.95,34.85
2011,9,3,25.35,39.45
2011,9,4,24.35,37.25
2011,9,5,25.35,35.75
2011,9,6,19.35,33.25
2011,9,7,20.35,32.75
2011,9,8,20.45,33.85
2011,9,9,21.35,33.65
2011,9,10,21.55,33.65
2011,9,11,22.15,34.45
2011,9,12,22.25,35.55
2011,9,13,24.35,35.25
2011,9,14,24.25,33.25
2011,9,15,24.05,31.55
2011,9,16,25.15,30.25
2011,9,17,25.95,30.45
2011,9,18,25.55,30.65
2011,9,19,24.05,31.55
2011,9,20,25.95,32.85
2011,9,21,24.15,32.05
2011,9,22,22.75,32.75
2011,9,23,24.15,32.35
2011,9,24,23.95,33.85
2011,9,25,24.35,35.25
2011,9,26,24.75,34.35
2011,9,27,24.45,35.05
2011,9,28,24.25,34.15
2011,9,29,25.15,33.95
2011,9,30,22.85,32.85
2011,10,1,22.15,30.45
2011,10,2,18.75,28.75
2011,10,3,21.05,26.95
2011,10,4,20.35,26.95
2011,10,5,22.15,28.15
2011,10,6,23.55,29.65
2011,10,7,24.75,30.35
2011,10,8,24.15,28.35
2011,10,9,22.05,26.35
2011,10,10,21.05,27.25
2011,10,11,20.75,29.35
2011,10,12,21.45,31.95
2011,10,13,20.55,30.45
2011,10,14,17.05,29.45
2011,10,15,19.25,28.35
2011,10,16,20.45,29.85
2011,10,17,19.95,31.95
2011,10,18,16.15,25.15
2011,10,19,11.15,23.65
2011,10,20,13.95,27.05
2011,10,21,19.75,28.45
2011,10,22,20.25,29.05
2011,10,23,20.25,30.25
2011,10,24,20.55,29.25
2011,10,25,20.05,29.05
2011,10,26,19.85,29.05
2011,10,27,20.45,29.35
2011,10,28,12.05,22.55
2011,10,29,10.15,20.35
2011,10,30,12.05,23.45
2011,10,31,16.85,25.25
2011,11,1,15.45,26.55
2011,11,2,17.95,28.05
2011,11,3,10.95,21.85
2011,11,4,6.95,19.95
2011,11,5,13.05,24.05
2011,11,6,20.95,28.85
2011,11,7,21.45,27.55
2011,11,8,20.25,28.25
2011,11,9,11.65,23.45
2011,11,10,9.55,18.45
2011,11,11,7.55,19.95
2011,11,12,13.85,24.55
2011,11,13,19.75,28.95
2011,11,14,20.05,28.85
2011,11,15,20.45,28.95
2011,11,16,15.85,30.15
2011,11,17,13.65,18.95
2011,11,18,13.55,22.95
2011,11,19,18.55,27.25
2011,11,20,20.15,28.15
2011,11,21,20.15,27.65
2011,11,22,18.05,30.15
2011,11,23,12.75,23.45
2011,11,24,12.45,23.65
2011,11,25,15.65,25.65
2011,11,26,15.25,26.75
2011,11,27,6.25,14.75
2011,11,28,1.75,19.05
2011,11,29,7.45,21.65
2011,11,30,6.85,18.75
2011,12,1,11.25,24.25
2011,12,2,16.75,22.55
2011,12,3,16.55,24.25
2011,12,4,17.55,23.25
2011,12,5,7.85,18.95
2011,12,6,4.15,8.45
2011,12,7,0.45,10.95
2011,12,8,2.75,14.85
2011,12,9,13.25,20.05
2011,12,10,10.65,17.15
2011,12,11,10.55,13.85
2011,12,12,13.75,20.25
2011,12,13,16.85,22.65
2011,12,14,17.95,23.75
2011,12,15,16.75,24.45
2011,12,16,12.35,18.95
2011,12,17,11.45,13.45
2011,12,18,6.95,12.85
2011,12,19,5.85,14.15
2011,12,20,11.85,20.35
2011,12,21,8.45,16.05
2011,12,22,7.35,17.95
2011,12,23,10.55,17.05
2011,12,24,8.25,15.25
2011,12,25,5.75,9.45
2011,12,26,6.45,12.95
2011,12,27,4.05,17.65
2011,12,28,6.55,18.95
2011,12,29,7.15,20.85
2011,12,30,9.65,23.75
2011,12,31,13.05,24.95
2012,1,1,10.25,19.25
2012,1,2,6.45,15.35
2012,1,3,3.45,15.75
2012,1,4,9.65,21.85
2012,1,5,14.95,22.35
2012,1,6,15.85,22.55
2012,1,7,13.85,24.65
2012,1,8,14.15,24.05
2012,1,9,13.35,23.25
2012,1,10,8.75,17.15
2012,1,11,6.05,22.15
2012,1,12,5.55,12.05
2012,1,13,2.45,13.15
2012,1,14,3.85,16.85
2012,1,15,7.85,18.15
2012,1,16,14.25,24.55
2012,1,17,16.05,27.45
2012,1,18,8.85,17.25
2012,1,19,11.95,23.95
2012,1,20,14.05,26.25
2012,1,21,15.05,26.55
2012,1,22,14.35,28.25
2012,1,23,14.55,24.35
2012,1,24,14.45,23.35
2012,1,25,15.55,25.65
2012,1,26,9.85,20.25
2012,1,27,7.85,21.95
2012,1,28,11.35,18.55
2012,1,29,7.55,17.85
2012,1,30,10.95,18.25
2012,1,31,15.55,23.55
2012,2,1,16.55,24.95
2012,2,2,17.05,21.15
2012,2,3,16.95,24.45
2012,2,4,16.85,23.25
2012,2,5,7.55,14.65
2012,2,6,9.05,12.15
2012,2,7,11.95,15.45
2012,2,8,13.25,14.55
2012,2,9,11.55,12.85
2012,2,10,13.75,18.35
2012,2,11,9.15,13.35
2012,2,12,7.85,11.65
2012,2,13,12.75,19.25
2012,2,14,11.55,21.65
2012,2,15,15.95,26.75
2012,2,16,15.65,21.85
2012,2,17,14.85,19.75
2012,2,18,12.25,21.75
2012,2,19,8.45,16.65
2012,2,20,9.85,19.15
2012,2,21,14.25,22.15
2012,2,22,13.45,27.55
2012,2,23,16.15,28.45
2012,2,24,12.15,17.85
2012,2,25,6.25,10.85
2012,2,26,10.65,16.55
2012,2,27,13.65,21.05
2012,2,28,12.65,24.55
2012,2,29,9.85,22.05
2012,3,1,18.45,26.15
2012,3,2,18.15,29.75
2012,3,3,12.45,20.95
2012,3,4,10.25,21.55
2012,3,5,10.85,21.35
2012,3,6,14.75,21.65
2012,3,7,16.95,25.25
2012,3,8,19.25,26.35
2012,3,9,8.45,18.35
2012,3,10,7.35,14.95
2012,3,11,16.55,19.35
2012,3,12,15.65,25.95
2012,3,13,18.35,25.55
2012,3,14,18.15,25.35
2012,3,15,18.95,25.75
2012,3,16,18.95,25.95
2012,3,17,18.35,24.75
2012,3,18,19.35,25.25
2012,3,19,20.15,26.45
2012,3,20,16.85,23.45
2012,3,21,14.75,24.55
2012,3,22,13.85,26.15
2012,3,23,16.25,27.65
2012,3,24,17.75,28.65
2012,3,25,17.55,28.45
2012,3,26,17.05,27.25
2012,3,27,17.35,26.15
2012,3,28,18.45,22.85
2012,3,29,19.45,23.95
2012,3,30,19.65,28.95
2012,3,31,20.05,29.05
2012,4,1,20.35,27.95
2012,4,2,21.65,27.95
2012,4,3,22.35,29.65
2012,4,4,22.75,29.15
2012,4,5,21.25,32.25
2012,4,6,20.35,28.65
2012,4,7,20.55,27.05
2012,4,8,20.85,24.55
2012,4,9,19.25,26.25
2012,4,10,18.75,26.65
2012,4,11,19.65,27.15
2012,4,12,21.35,26.35
2012,4,13,22.05,27.85
2012,4,14,22.95,27.25
2012,4,15,23.05,32.45
2012,4,16,22.85,23.15
2012,4,17,19.85,26.65
2012,4,18,20.05,26.05
2012,4,19,18.25,25.85
2012,4,20,20.75,27.45
2012,4,21,15.15,24.75
2012,4,22,13.65,27.05
2012,4,23,16.75,24.35
2012,4,24,18.65,25.25
2012,4,25,20.25,26.95
2012,4,26,21.15,27.05
2012,4,27,21.25,26.85
2012,4,28,21.85,28.85
2012,4,29,22.85,27.45
2012,4,30,22.85,28.15
2012,5,1,22.35,28.45
2012,5,2,22.45,29.85
2012,5,3,22.25,29.85
2012,5,4,22.35,31.35
2012,5,5,22.85,30.75
2012,5,6,23.45,29.85
2012,5,7,23.15,31.25
2012,5,8,23.15,27.35
2012,5,9,23.05,27.45
2012,5,10,22.45,26.25
2012,5,11,23.15,28.15
2012,5,12,23.75,29.55
2012,5,13,22.25,27.85
2012,5,14,21.15,27.75
2012,5,15,21.45,26.55
2012,5,16,20.45,25.55
2012,5,17,16.55,28.65
2012,5,18,20.35,29.05
2012,5,19,22.15,28.55
2012,5,20,22.45,28.65
2012,5,21,21.05,30.05
2012,5,22,20.55,31.05
2012,5,23,22.05,28.85
2012,5,24,23.85,30.25
2012,5,25,24.55,31.35
2012,5,26,24.55,29.85
2012,5,27,24.05,30.35
2012,5,28,23.55,30.85
2012,5,29,23.35,32.35
2012,5,30,24.25,32.55
2012,5,31,23.75,33.35
2012,6,1,23.25,33.75
2012,6,2,23.15,33.95
2012,6,3,23.55,33.35
2012,6,4,24.25,33.25
2012,6,5,24.35,33.45
2012,6,6,23.25,33.45
2012,6,7,23.95,34.15
2012,6,8,24.15,30.85
2012,6,9,23.35,32.65
2012,6,10,24.85,35.25
2012,6,11,25.65,35.45
2012,6,12,25.75,33.75
2012,6,13,25.05,33.45
2012,6,14,24.95,34.15
2012,6,15,25.35,33.65
2012,6,16,25.15,31.95
2012,6,17,24.95,30.15
2012,6,18,24.35,31.55
2012,6,19,25.85,29.85
2012,6,20,25.75,30.65
2012,6,21,24.95,29.55
2012,6,22,23.15,33.75
2012,6,23,23.35,33.35
2012,6,24,24.85,33.85
2012,6,25,25.75,38.05
2012,6,26,25.05,39.05
2012,6,27,26.05,36.35
2012,6,28,25.75,34.15
2012,6,29,26.25,32.25
2012,6,30,26.45,30.95
2012,7,1,25.65,32.05
2012,7,2,26.25,32.75
2012,7,3,26.35,32.05
2012,7,4,25.95,32.15
2012,7,5,25.35,31.85
2012,7,6,25.55,32.35
2012,7,7,25.75,32.85
2012,7,8,25.45,32.65
2012,7,9,25.85,33.45
2012,7,10,26.05,32.85
2012,7,11,25.45,31.65
2012,7,12,25.85,33.15
2012,7,13,26.15,31.95
2012,7,14,25.75,31.25
2012,7,15,25.55,31.75
2012,7,16,25.95,32.05
2012,7,17,25.45,31.35
2012,7,18,25.45,31.95
2012,7,19,26.35,33.15
2012,7,20,25.65,32.95
2012,7,21,25.45,35.15
2012,7,22,25.15,33.55
2012,7,23,26.55,31.95
2012,7,24,25.65,32.75
2012,7,25,26.05,32.15
2012,7,26,26.35,32.65
2012,7,27,27.05,34.75
2012,7,28,25.15,34.25
2012,7,29,25.35,34.25
2012,7,30,25.85,34.95
2012,7,31,25.05,35.95
2012,8,1,24.85,34.75
2012,8,2,24.85,34.45
2012,8,3,25.05,33.45
2012,8,4,26.35,32.85
2012,8,5,24.95,32.35
2012,8,6,24.45,32.65
2012,8,7,24.35,33.65
2012,8,8,24.95,33.55
2012,8,9,25.95,33.45
2012,8,10,25.45,36.25
2012,8,11,25.05,36.05
2012,8,12,25.95,34.85
2012,8,13,25.85,34.05
2012,8,14,25.25,33.95
2012,8,15,26.35,35.05
2012,8,16,26.05,33.85
2012,8,17,26.35,33.65
2012,8,18,26.45,33.55
2012,8,19,25.75,31.85
2012,8,20,24.35,36.85
2012,8,21,24.55,34.45
2012,8,22,24.65,32.15
2012,8,23,25.45,30.65
2012,8,24,24.85,32.55
2012,8,25,26.35,32.25
2012,8,26,26.85,32.35
2012,8,27,24.75,34.45
2012,8,28,24.65,36.75
2012,8,29,27.55,38.35
2012,8,30,24.95,38.05
2012,8,31,25.85,34.25
2012,9,1,25.95,31.65
2012,9,2,25.45,35.25
2012,9,3,25.25,33.45
2012,9,4,25.05,34.25
2012,9,5,23.85,34.45
2012,9,6,24.35,34.95
2012,9,7,24.55,37.05
2012,9,8,24.25,37.45
2012,9,9,24.05,33.65
2012,9,10,20.95,32.65
2012,9,11,22.05,33.15
2012,9,12,24.45,30.45
2012,9,13,24.65,29.95
2012,9,14,24.35,30.85
2012,9,15,22.65,27.95
2012,9,16,22.25,27.35
2012,9,17,22.05,30.75
2012,9,18,22.85,33.05
2012,9,19,24.45,31.05
2012,9,20,21.75,30.75
2012,9,21,20.75,30.25
2012,9,22,21.95,30.85
2012,9,23,23.45,32.05
2012,9,24,22.95,31.05
2012,9,25,24.45,31.05
2012,9,26,23.55,31.85
2012,9,27,24.35,29.65
2012,9,28,23.75,31.05
2012,9,29,24.35,30.05
2012,9,30,21.45,27.15
2012,10,1,17.35,28.65
2012,10,2,19.05,30.65
2012,10,3,19.75,30.15
2012,10,4,23.75,30.65
2012,10,5,22.05,29.95
2012,10,6,20.75,29.55
2012,10,7,18.15,23.25
2012,10,8,15.35,18.95
2012,10,9,18.65,30.05
2012,10,10,23.25,29.85
2012,10,11,24.05,28.75
2012,10,12,23.15,29.65
2012,10,13,24.45,30.25
2012,10,14,23.65,29.55
2012,10,15,22.75,29.95
2012,10,16,21.45,28.55
2012,10,17,22.65,33.75
2012,10,18,24.05,33.15
2012,10,19,22.15,28.15
2012,10,20,21.85,31.05
2012,10,21,23.15,29.95
2012,10,22,22.55,28.85
2012,10,23,22.75,29.25
2012,10,24,21.15,29.45
2012,10,25,22.05,30.15
2012,10,26,15.35,24.95
2012,10,27,13.15,17.45
2012,10,28,14.85,19.75
2012,10,29,11.45,22.45
2012,10,30,13.55,26.15
2012,10,31,19.35,27.75
2012,11,1,19.25,29.15
2012,11,2,18.65,27.75
2012,11,3,20.85,27.75
2012,11,4,21.45,28.45
2012,11,5,19.35,30.15
2012,11,6,18.05,27.45
2012,11,7,15.95,27.35
2012,11,8,16.85,26.65
2012,11,9,18.75,26.55
2012,11,10,19.55,26.15
2012,11,11,21.45,27.85
2012,11,12,15.75,22.05
2012,11,13,13.75,18.25
2012,11,14,14.85,18.05
2012,11,15,15.75,17.75
2012,11,16,14.25,18.85
2012,11,17,10.35,20.95
2012,11,18,12.05,23.05
2012,11,19,15.95,24.55
2012,11,20,18.15,24.05
